Model,Scenario,Region,Country code,Variable,Unit,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
OECD ENV-Growth 2023,SSP2,Malaysia,MYS,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,26006,31398.8,36527.9,41304.5,45147.6,48439.4,51481.7,54469.9,57579.5,60889.7,64280.5,67759.9,71355.8,75111.8,79059.3,83213.6,87570.9
OECD ENV-Growth 2023,SSP2,Mayotte,MYT,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,21224.7,26880,30869.8,34160.2,37673,41342.4,45207.3,49331.6,53758.9,58441.1,63286.8,68242.2,73382.9,78808.2,84599.7,90799.1,97438.5
OECD ENV-Growth 2023,SSP2,Namibia,NAM,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,9122.41,9862.19,10475.8,11590.1,13077.3,14877.6,16964.4,19377.3,22164.3,25331,28858,32631.1,36632.3,40865.6,45403.3,50339.5,55681.2
OECD ENV-Growth 2023,SSP2,New Caledonia,NCL,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,21887.4,39788.9,48451.9,56602.8,64158.4,71195.3,77894.6,84421.5,90997.6,97698,104294,110756,117241,123885,130884,138313,146209
OECD ENV-Growth 2023,SSP2,Niger,NER,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,1237.5,1439.05,1655.27,2027.09,2454.28,2975.25,3619.51,4424.47,5426.81,6672.91,8200.25,10050.5,12264.9,14861.9,17915.3,21493.6,25715.2
OECD ENV-Growth 2023,SSP2,Nigeria,NGA,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,4925.3,5105.15,5422.94,6140.88,6921.15,7822.37,8895.51,10194.3,11742.1,13558.3,15646.6,18017.7,20699.1,23744.7,27187.3,31098.9,35519.3
OECD ENV-Growth 2023,SSP2,Nicaragua,NIC,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,5266.57,6221.35,7016.52,8144.48,9666.29,11647,14148.9,17227.1,20952.1,25420.7,30611.7,36555.1,43172.5,50431.1,58362.7,66965.8,76241.6
OECD ENV-Growth 2023,SSP2,Netherlands,NLD,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,51621.1,57666.2,62630.5,66662.2,70619.8,74560,78286.2,81845.5,85262.9,88565.8,91590.3,94338.5,96819.5,99060.8,101056,102769,104165
OECD ENV-Growth 2023,SSP2,Norway,NOR,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,61258.3,66360.9,70921.7,75271.3,79653.3,84079.8,88407.8,92877.1,97509.6,102343,106901,111153,115197,119181,123154,126999,130552
OECD ENV-Growth 2023,SSP2,Nepal,NPL,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,3807.12,4446.79,5473.65,6766.44,8309.89,10154.9,12346.9,14942,18027.2,21679.4,25917.8,30781,36188.2,42125.3,48607.3,55642.2,63193.6
OECD ENV-Growth 2023,SSP2,New Zealand,NZL,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,39011.4,43102.8,47427.4,51561.5,55434.4,59419.2,63446.4,67576.2,71904.5,76420.1,80823.4,85028.4,89049.7,92917.6,96631.9,100123,103288
OECD ENV-Growth 2023,SSP2,Oman,OMN,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,32768.1,34677.9,37780.6,41531,45491.4,49436.5,53436.8,58005.2,63337.1,69527.8,76199,83271.1,90481.9,97788.1,105315,113270,121785
OECD ENV-Growth 2023,SSP2,Pakistan,PAK,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,5095.69,5470.13,6316.54,7357.6,8714.06,10453.1,12582.6,15134.4,18135.4,21675.2,25724.6,30349,35528,41221.2,47423.9,54136,61393.8
OECD ENV-Growth 2023,SSP2,Panama,PAN,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,26786.5,37037.8,42575.5,47902.7,52582.1,56987.2,61483.6,66106.1,70939.4,76013.2,81220.4,86736.1,92551.3,98739.3,105256,112151,119438
OECD ENV-Growth 2023,SSP2,Peru,PER,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,11503,13737.8,15308.4,17185.1,19390.9,21913.6,24777.7,27969.1,31515.6,35451.3,39752.8,44415.2,49411,54739,60382.7,66353.6,72672.2
OECD ENV-Growth 2023,SSP2,Philippines,PHL,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,7836.35,9797.79,12474.8,15369.2,18122.1,20866.4,23677.6,26616.1,29744.3,33050.4,36449,39955.6,43595.7,47454.3,51545.6,55870.8,60391.4
OECD ENV-Growth 2023,SSP2,Papua New Guinea,PNG,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,3287.62,3468.75,3753.6,4344.13,5158.86,6242.52,7651.99,9465.27,11747.7,14589.3,17975.6,21924.9,26445.6,31601.2,37450.7,44059.8,51445
OECD ENV-Growth 2023,SSP2,Poland,POL,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,31036.6,36599.9,43900.1,50053,55530.5,59713.4,63271.7,66506,69709.3,72954.6,76058.4,78888.8,81406.5,83716.6,85949.6,88173.7,90345.7
OECD ENV-Growth 2023,SSP2,Puerto Rico,PRI,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,32401.1,34628.6,38240.7,41775.1,45074.1,48331.7,51445.8,54626.9,57831.5,61081.9,64267.2,67315,70256.6,73244.8,76388.9,79755.4,83375.9
OECD ENV-Growth 2023,SSP2,North Korea,PRK,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,1828.6,2227.81,2889.89,3806.37,5031.27,6589.9,8517.24,10875.5,13797.4,17426.8,21815.6,26866,32566.8,38919.8,46029.4,54026.4,62914.6
OECD ENV-Growth 2023,SSP2,Portugal,PRT,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,30507.3,36723.3,41064.1,45280.6,49698.4,54069.6,58470.2,62912.4,67316.7,71669.1,75717.9,79405.4,82689.5,85651.8,88392.4,90953,93307.3
OECD ENV-Growth 2023,SSP2,Paraguay,PRY,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,13409.8,14749.5,16538.2,18596.7,20779.8,23213.5,25914.6,28983.5,32454.9,36355.9,40534.7,45019.6,49786.8,54867,60299.2,66058.4,72163.6
OECD ENV-Growth 2023,SSP2,French Polynesia,PYF,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,15334.3,17519.8,19708.9,21978.4,24558.2,27562.4,31030.7,35036.8,39627.4,44757.7,50311.9,56279.4,62737,69698.2,77173.7,85145.9,93603.1
OECD ENV-Growth 2023,SSP2,Qatar,QAT,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,86871.3,90921.8,99585.8,102351,102305,101489,101456,102346,104784,108766,112928,117047,121404,126101,131054,136143,141325
OECD ENV-Growth 2023,SSP2,Romania,ROU,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,25950.7,32073.5,37475.2,42609.4,47112.7,51003.5,54550.1,58096.9,61850.7,65864.8,69870.5,73817.8,77646.8,81395.3,85127.8,88912.3,92750.1
OECD ENV-Growth 2023,SSP2,Russian Federation,RUS,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,25198.4,27036,29461.8,32743,36099.5,39418.9,42711.4,46408,50774.5,55572.1,60704.6,66007.3,71487.9,77297.8,83607,90467,97806.3
OECD ENV-Growth 2023,SSP2,Rwanda,RWA,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,2091.91,2718,3449.1,4237.2,5084.25,6052.97,7186.51,8535.6,10147.6,12071.9,14314.9,16942,19962,23365.9,27167.4,31408.3,36149.9
OECD ENV-Growth 2023,SSP2,Saudi Arabia,SAU,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,44161.7,49508.7,57370.3,63637.6,68770.8,72959.5,76535.4,79833,82831,85798.3,88679.2,91383.6,93991.5,96516.8,99023,101589,104196
OECD ENV-Growth 2023,SSP2,Sudan,SDN,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,4019.69,3045.31,3397.61,3745.39,4100.1,4495.2,4954.37,5515.69,6217.54,7091.28,8147.02,9418.07,10907.1,12644.9,14627.9,16876.9,19399.2
OECD ENV-Growth 2023,SSP2,Senegal,SEN,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,3430.49,4187.27,4910.43,5939.06,6966.58,8084.03,9366.38,10881.2,12675.3,14781.1,17157.4,19856.7,22907.7,26336.1,30152.8,34362.7,38986.2
OECD ENV-Growth 2023,SSP2,Singapore,SGP,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,91565,105409,116029,125172,130343,132698,132813,132611,132216,131977,131499,130575,129266,127700,126019,124313,122611
OECD ENV-Growth 2023,SSP2,Solomon Islands,SLB,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,2181.58,2001.23,2112.66,2459.2,3059.09,3969.58,5288.72,7149.43,9715.77,13175.3,17733.2,23588.5,30960.6,39985.1,50816.7,63566.8,78439.8
OECD ENV-Growth 2023,SSP2,Sierra Leone,SLE,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,1604.46,1764.44,2017.15,2398.21,2918.91,3583.95,4402.99,5395.47,6583.92,7994.19,9645.03,11565.1,13744.1,16182.8,18907.2,21957.9,25387.6
OECD ENV-Growth 2023,SSP2,El Salvador,SLV,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,8311.97,9934.42,10904.7,12338.9,14232.6,16631.2,19576,23120.3,27296.6,32182.6,37769.4,44063.8,50886.5,58211.3,66079.8,74474.9,83355.5
OECD ENV-Growth 2023,SSP2,Somalia,SOM,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,1480.18,1484.44,1592.17,1853.65,2270.04,2859.51,3620.68,4564.17,5713.11,7086.59,8694.05,10560.8,12699.7,15145.7,17941.4,21161.6,24828.3
OECD ENV-Growth 2023,SSP2,Serbia,SRB,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,17074,21265.3,26232.8,31210.6,35873.7,40345.3,44673.8,48941.8,53262.1,57770,62415.1,67164.6,72050.1,77079.5,82345,87931.1,93920
OECD ENV-Growth 2023,SSP2,South Sudan,SSD,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,505.277,578.471,707.063,834.767,975.748,1175.59,1460.2,1843.05,2324.95,2909.88,3620.87,4502.67,5588.25,6891.66,8413.45,10161.1,12175.6
OECD ENV-Growth 2023,SSP2,Sao Tome and Principe,STP,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,3547.99,3494.57,3859.07,4358,4990.78,5789.14,6786.1,8020.9,9518.85,11300,13370.4,15776.5,18508.9,21553.3,24935.4,28696.7,32875.4
OECD ENV-Growth 2023,SSP2,Suriname,SUR,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,15413.6,15640.8,17361,19383.2,21860.9,24743.2,27967.5,31486.1,35336.2,39455.5,43751.8,48244.2,52906,57726.8,62791.7,68100,73711.6
OECD ENV-Growth 2023,SSP2,Slovakia,SVK,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,32311,36000.6,40212.8,44690.9,49299.1,53540.8,57697.7,61818.9,65937.4,70237,74670.2,78992.1,83058.8,86827.3,90359.6,93731.1,96968
OECD ENV-Growth 2023,SSP2,Slovenia,SVN,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,34540.4,40603.6,46001,50348.9,53890.3,56689,59526.5,62435.7,65480.8,68477.1,71317.1,73914.1,76254,78403.5,80425.2,82327.1,84066.5
OECD ENV-Growth 2023,SSP2,Sweden,SWE,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,49613.8,54414,60618,65458,69437.3,72826.4,75793.9,78875.4,82285.5,86019.6,89682.3,93119.2,96396.7,99647.5,102938,106198,109282
OECD ENV-Growth 2023,SSP2,Eswatini,SWZ,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,8335.61,9748.61,10822,12337.9,14141.2,16258,18732.8,21612.5,24942.2,28667,32618.9,36818.9,41343.6,46249.6,51560.1,57279.5,63377.1
OECD ENV-Growth 2023,SSP2,Seychelles,SYC,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,27920.3,33748.9,39153.3,44568.4,49675.6,54720.5,59934,65343.4,70864.4,76700.6,82729.5,88915.2,95287.7,101952,108975,116425,124324
OECD ENV-Growth 2023,SSP2,Chad,TCD,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,1519.61,1470.34,1533.17,1823.56,2180.57,2620.42,3166.1,3841.7,4672.03,5681.51,6893.81,8323.02,9997.49,11929.4,14181.1,16800.9,19838.6
OECD ENV-Growth 2023,SSP2,Togo,TGO,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,2079.56,2430.89,2891.48,3493.25,4172.12,4977.21,5948.41,7118.59,8529.06,10206,12194.2,14512.8,17194.5,20236.4,23663.6,27505.6,31815.3
OECD ENV-Growth 2023,SSP2,Thailand,THA,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,16885.9,19044.4,22046.2,25170.5,28309.3,31557.5,34999,38528.1,42200.1,46023.1,49841.6,53743.7,57698.4,61766.9,65980,70344.1,74890.6
OECD ENV-Growth 2023,SSP2,Tajikistan,TJK,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,3687.58,4611.07,5303.29,6142.69,7102.4,8195.31,9503.09,11075.4,12937.9,15074.6,17463.1,20100.9,23019,26232.2,29777.6,33644.2,37843.1
OECD ENV-Growth 2023,SSP2,Turkmenistan,TKM,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,15245,15976.8,16648.6,17855.8,18834.7,19673.5,20619.4,21731.2,23186.6,24953.3,26850.3,28797.4,30912.3,33287.1,36011.4,39098.5,42529.2
OECD ENV-Growth 2023,SSP2,Timor-Leste,TLS,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,2813.34,3001.02,3273.05,3780.47,4523.05,5557.48,6942.08,8741.95,11038.8,13935.7,17509.8,21834.8,26963.1,32927.5,39822.4,47708,56591.3
OECD ENV-Growth 2023,SSP2,Tonga,TON,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,5654.89,5635.39,5930.1,6616.34,7602.99,8935.83,10687.4,12962.8,15858,19407.7,23584.8,28363.9,33774.1,39846.1,46675.1,54245,62524.7
OECD ENV-Growth 2023,SSP2,Trinidad and Tobago,TTO,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,22883.5,24455.3,26203.2,28182.5,30536.6,33181.1,36287.6,39973.9,44354.1,49285.5,54595.8,60289.1,66444.9,73077.3,80204.5,87834.1,95944.5
OECD ENV-Growth 2023,SSP2,Tunisia,TUN,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,10286.8,10833.8,11923.3,13357.1,15136.4,17214.3,19586.6,22360.2,25621.1,29380.1,33598.3,38153.2,42967.9,48050,53436.7,59157.6,65208.2
OECD ENV-Growth 2023,SSP2,Turkey,TUR,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,28343.2,35577.4,41675.5,47627.4,53005,58131.9,63078.6,68047.3,73066.8,77888.5,82287.8,86335.5,90097.8,93732.8,97357.8,101015,104702
OECD ENV-Growth 2023,SSP2,Taiwan,TWN,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,52607.2,62023.6,70719.2,76915.9,79912.4,80997.4,80862.6,80307.4,79606.8,78937.1,78320.4,77808.5,77384.9,77099.2,77018,77195,77672.1
OECD ENV-Growth 2023,SSP2,Tanzania,TZA,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,2647.95,2983.29,3663.06,4439.79,5229.95,6102,7104.84,8305.53,9748.43,11481.1,13520.5,15898.1,18666.7,21888.3,25633.1,29917.6,34742.2
OECD ENV-Growth 2023,SSP2,Uganda,UGA,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,2306.93,2653.75,3202.7,3845.26,4482.53,5182.31,5986.68,6943.69,8083.86,9454.15,11050.3,12927.4,15115.3,17666.6,20621,23988.8,27778.5
OECD ENV-Growth 2023,SSP2,Ukraine,UKR,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,11754.5,11714.9,14400.9,17439.6,20716.8,24148,27798.6,31771,36127.2,40806.2,45713.4,50763.9,55967.9,61443.7,67287.7,73531.3,80209
OECD ENV-Growth 2023,SSP2,Uruguay,URY,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,22078.7,26302.9,29583.9,32728.1,35758.3,38840.9,42024,45375.6,48826.8,52391.3,55858,59252.5,62579.8,65932.6,69363.4,72884.8,76487.2
OECD ENV-Growth 2023,SSP2,United States,USA,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,58710.1,65661.2,70444.8,74441.7,78041.7,81496.5,84877.4,88432.5,92070.9,95787.5,99409.7,103003,106697,110593,114707,118979,123335
OECD ENV-Growth 2023,SSP2,Uzbekistan,UZB,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,7628.01,9370.58,11446.3,13729.7,15970.7,18120.8,20295.4,22687.8,25416.1,28467.1,31760.6,35246,38958.6,42984,47363,52089.2,57183.9
OECD ENV-Growth 2023,SSP2,Saint Vincent and the Grenadines,VCT,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,13685.2,17304.3,20007.3,22915.2,26104.2,29620.3,33601.6,38193.9,43455.3,49247.9,55466.2,62040.6,68929.8,76220.5,83945.1,92086.7,100620
OECD ENV-Growth 2023,SSP2,United States Virgin Islands,VIR,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,30862.3,32984,36019.8,38965.3,42622.9,46694.4,50989.6,55496.7,60370.8,65647.4,71120.1,76691.2,82382.8,88332.7,94641.5,101396,108629
OECD ENV-Growth 2023,SSP2,Viet Nam,VNM,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,10499.2,13281.5,17945.3,23078.9,27829.4,32283.5,36532.1,40770.2,45053.8,49444.3,53908.6,58266.5,62481.2,66626.3,70804.7,75105.9,79588.4
OECD ENV-Growth 2023,SSP2,Vanuatu,VUT,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,2500.58,2477.06,2645.5,3164.49,3917.73,4966.15,6428.86,8465.28,11269.3,15078.6,20076.9,26499.6,34503.5,44256,55897.9,69570.1,85461.5
OECD ENV-Growth 2023,SSP2,Samoa,WSM,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,5345.82,5114.89,5519.6,6184.1,7141.5,8401.92,10034.8,12139.8,14788.7,18064.7,22004,26611.6,31865,37765.7,44335.3,51586.9,59572.7
OECD ENV-Growth 2023,SSP2,Yemen,YEM,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,1790.38,1745.73,2082.54,2508.35,3105.3,3883.34,4851.9,6037.61,7463.77,9156.12,11123.8,13352.7,15819.9,18503,21413.4,24585.6,28068.5
OECD ENV-Growth 2023,SSP2,South Africa,ZAF,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,12655.8,13367.9,13934.1,15444.2,17675.1,20514,23887.1,27790.6,32250.6,37254.8,42803.2,48889.3,55577.6,62873.3,70802.7,79353.3,88530.7
OECD ENV-Growth 2023,SSP2,Zambia,ZMB,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,3230.2,3495.61,3976.45,4580.13,5230.32,5986.37,6892.61,7987.18,9298.55,10868.1,12710.3,14874.3,17387.5,20254.4,23487.3,27112.9,31174.4
OECD ENV-Growth 2023,SSP2,Zimbabwe,ZWE,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,1952.3,2294.09,2512.59,2850.62,3183.95,3539.95,3953.51,4446.5,5046.9,5777.16,6658.4,7711.96,8968.91,10465.3,12266,14419.1,16981.5
OECD ENV-Growth 2023,SSP3,Aruba,ABW,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,29212.7,42728.5,44761.6,46730.6,48118.7,49212.6,50399.7,51759.4,53150.6,54457.2,55478.6,56401,57414.8,58576.3,59860.7,61202.2,62555.7
OECD ENV-Growth 2023,SSP3,Angola,AGO,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,6121.6,5886.99,6089.5,6385.2,6604.67,6877.12,7246.23,7711.49,8215.61,8761.11,9332.42,9922.33,10529.5,11153,11791,12389.2,12932.4
OECD ENV-Growth 2023,SSP3,Albania,ALB,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,13446,17135.3,20399.8,23230.8,25531.5,27397.3,29000.1,30459.7,31837.1,33234.4,34666.8,35941.7,37021.4,37909.9,38665.8,39327.1,39937.4
OECD ENV-Growth 2023,SSP3,United Arab Emirates,ARE,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,67959.1,81602.1,96713.8,108716,115501,118957,119802,119294,118560,117942,116927,115212,113075,110221,106789,103228,100014
OECD ENV-Growth 2023,SSP3,Argentina,ARG,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,16713.6,18667.6,20474.9,21818,23030.9,24257.5,25619.6,27104.6,28609.3,30124.2,31612.2,33043.6,34439.5,35837.7,37257.1,38690.9,40123.2
OECD ENV-Growth 2023,SSP3,Armenia,ARM,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,13339.2,18706.9,23312.6,27588.3,30917.2,33396.1,35434.8,37361.7,39365.5,41436.7,43215.9,44412.6,45291.1,46003.2,46655.5,47260.2,47799.7
OECD ENV-Growth 2023,SSP3,Antigua and Barbuda,ATG,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,18846,24535,27573.8,30441.2,32678.1,34497.1,36229.3,38011.7,39818.4,41727,43619.7,45561.8,47563.6,49644.5,51809.6,54061,56407.7
OECD ENV-Growth 2023,SSP3,Australia,AUS,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,47086.7,52410.9,57683,61935,65161.1,67583.2,69416.9,70883.7,72094.8,73187.5,74032.8,74647.9,75066.9,75356.3,75552.3,75657.9,75660.7
OECD ENV-Growth 2023,SSP3,Austria,AUT,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,48964,53893.6,58993.7,61704.1,63610.2,65021.4,65999.9,66726.6,67238.1,67578.9,67635.2,67451.2,67024.7,66355,65449.2,64347.4,63104.8
OECD ENV-Growth 2023,SSP3,Azerbaijan,AZE,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,13493.3,15692.8,17293.8,18439.9,19043.8,19444.4,19920.7,20418,20881.3,21299.6,21667.7,22010,22339.2,22661.6,22972.9,23246.3,23485.1
OECD ENV-Growth 2023,SSP3,Burundi,BDI,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,721.399,767.735,891.337,1027.36,1152.96,1269.14,1388.24,1517.76,1652.74,1788.07,1918.34,2046.42,2174.68,2302.78,2425.66,2540.25,2646.3
OECD ENV-Growth 2023,SSP3,Belgium,BEL,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,45791.7,52022.4,55948.1,58353.3,59592.8,60116.3,60151.9,60037,59832,59502.2,58867.4,58004.1,57027.1,56023.6,55010.4,53947.5,52790.8
OECD ENV-Growth 2023,SSP3,Benin,BEN,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,3231.54,3790.34,4467.94,5276.76,5978.12,6619.72,7248.4,7902.87,8590.76,9311.85,10085,10910,11817.4,12787.4,13840.8,14942.4,16083.1
OECD ENV-Growth 2023,SSP3,Burkina Faso,BFA,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,2133.48,2372.76,2753.97,3287.1,3757.81,4208.22,4669.34,5167.9,5681.13,6209.68,6728.64,7253.13,7784.2,8333.62,8903.02,9473.17,10021
OECD ENV-Growth 2023,SSP3,Bangladesh,BGD,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,6005.84,7767.18,10325.1,12791.3,14724.6,16246.9,17591,18835.9,20008.4,21161.5,22220,23197.3,24024,24705.9,25299.1,25846.2,26338
OECD ENV-Growth 2023,SSP3,Bulgaria,BGR,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,22273.4,28084.3,33326.2,37484.7,40409.7,42549.3,44399.2,46189.3,47826.9,49275.5,50455.6,51414.5,52210.3,52903.2,53556.2,54213.8,54894.2
OECD ENV-Growth 2023,SSP3,Bahrain,BHR,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,47462.1,52361.1,56550.8,60249.1,62166.3,62958.8,63187.8,63559.7,64116.2,64843.1,65126.3,65108.1,64872.6,64505.4,64134.8,63822.7,63562.5
OECD ENV-Growth 2023,SSP3,Bahamas,BHS,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,26176.8,36970.4,39053.4,40713.1,41728.4,42469.4,43251.9,44107.9,44948,45765.7,46541.2,47289.8,48041.6,48823.9,49612.1,50393.7,51160.7
OECD ENV-Growth 2023,SSP3,Bosnia and Herzegovina,BIH,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,14582.4,18277.8,21723.3,24559.3,26478,27897.2,29073.3,30077,30925.8,31626.5,32072,32376.1,32527.1,32557,32498.1,32388,32261.1
OECD ENV-Growth 2023,SSP3,Belarus,BLR,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,18677.7,19620.1,20800.1,21980.5,22768.7,23163.9,23413,23773.2,24262,24818.9,25276.9,25608.4,25883.5,26196.4,26598.7,27069.1,27556.3
OECD ENV-Growth 2023,SSP3,Belize,BLZ,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,7752.25,10241.8,10879.9,11925.8,13047.9,14132.7,15220.9,16334.7,17481.4,18704.7,19973.3,21298.8,22641.4,24001.9,25389.1,26825.7,28335.1
OECD ENV-Growth 2023,SSP3,Bolivia,BOL,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,7727.7,8385.64,8735.08,9285.77,10019.2,10799.2,11649.5,12552.3,13437.7,14273.7,15033.6,15743.8,16440.1,17129.9,17804.7,18444.8,19056
OECD ENV-Growth 2023,SSP3,Brazil,BRA,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,13811.4,15637.1,16553.7,18211.7,20233.4,22494.3,24917.9,27418.1,29852.7,32247.5,34538.7,36781,38951.2,41067.6,43127.2,45134.3,47106.6
OECD ENV-Growth 2023,SSP3,Barbados,BRB,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,13828.8,16745.4,18332.3,19775,21135,22367.2,23612.3,24832.2,25971.6,27047.1,28043.7,29022.1,29994.4,30970.8,31919.6,32843.6,33774.5
OECD ENV-Growth 2023,SSP3,Brunei Darussalam,BRN,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,61858.3,60237.5,67089.7,71597.3,73278.4,73740.7,73560.7,73010.2,72109.6,70986.5,69301.9,67411.4,65411.2,63431.9,61555.5,59808.3,58209.9
OECD ENV-Growth 2023,SSP3,Bhutan,BTN,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,10910.1,12075.7,14106,15771,17036.9,18069.8,19053.1,20072.9,21068,22037.2,22874.4,23595.8,24202.3,24672.3,25044.8,25345.3,25604.7
OECD ENV-Growth 2023,SSP3,Botswana,BWA,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,13668.3,16883.3,19238,21405.4,22988.6,24220.2,25372,26546.8,27642.6,28602.8,29426.2,30191.3,30964.6,31724.6,32482.1,33180.7,33848.8
OECD ENV-Growth 2023,SSP3,Central African Republic,CAF,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,858.802,802.998,850.71,972.06,1099.52,1238.84,1393.49,1564.14,1743.47,1940.91,2154.91,2393.03,2655.73,2945.3,3270.78,3636.9,4041.15
OECD ENV-Growth 2023,SSP3,Canada,CAN,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,43696.3,48499.6,52962.4,57284.8,61411,65037.4,67985.6,70495.6,72441.3,73997.3,75097.9,75776.8,76139.5,76297.8,76301.4,76136.1,75755.8
OECD ENV-Growth 2023,SSP3,Switzerland,CHE,GDP|PPP [per capita],USD_2017/yr,,,,,,,,,66108.7,72231.1,75210.6,77152.2,77649.5,77248.9,76138.7,74797.4,73427.3,72174.9,70848.5,69392.7,67766.1,65988.9,64129.5,62255.4,60397.4
