Model,Scenario,version,Region,Country code,Unit,Variable,Type,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
OECD ENV-Growth 2025,SSP1,1,Cabo Verde,CPV,USD_2015/yr,GDP|PPP [per capita],ANNUAL,7830.062802,9543.298444,11576.6475,13690.12016,15861.08698,17991.36732,20181.95853,22537.44109,25150.32697,27939.20898,30843.46795,33767.98595,36703.09095,39681.55589,42715.31545,45794.93551
OECD ENV-Growth 2025,SSP1,1,Cabo Verde,CPV,USD_2017/yr,GDP|PPP [per capita],ANNUAL,8393.609761,10230.15077,12409.84446,14675.42843,17002.64453,19286.24587,21634.49878,24159.51063,26960.4517,29950.05572,33063.34064,36198.34268,39344.69368,42537.52534,45789.63129,49090.89843
OECD ENV-Growth 2025,SSP1,1,Cambodia,KHM,USD_2010/yr,GDP|PPP [per capita],ANNUAL,4683.777571,6119.436426,8068.940317,10610.29695,13830.56858,17659.67676,22048.88119,27310.04785,33413.99962,40071.53177,47174.83792,54665.90559,62535.04444,70730.0931,79256.11428,88177.05934
OECD ENV-Growth 2025,SSP1,1,Cambodia,KHM,USD_2015/yr,GDP|PPP [per capita],ANNUAL,5012.53048,6548.957788,8635.296759,11355.03044,14801.33194,18899.20404,23596.48539,29226.93172,35759.31798,42884.14028,50486.0253,58502.88871,66924.36,75694.6166,84819.0766,94366.18005
OECD ENV-Growth 2025,SSP1,1,Cambodia,KHM,USD_2017/yr,GDP|PPP [per capita],ANNUAL,5241.763272,6848.454396,9030.205715,11874.31812,15478.22571,19763.50149,24675.59867,30563.53629,37394.66131,44845.31562,52794.84966,61178.33987,69984.94146,79156.27899,88698.01833,98681.72944
OECD ENV-Growth 2025,SSP1,1,Cameroon,CMR,USD_2010/yr,GDP|PPP [per capita],ANNUAL,3489.407024,3979.896008,4794.634168,5858.971792,7210.754681,8837.31447,10775.21797,13102.26249,15860.31619,19038.56754,22673.52066,26755.77437,31330.35174,36426.32481,42075.36372,48321.03991
OECD ENV-Growth 2025,SSP1,1,Cameroon,CMR,USD_2015/yr,GDP|PPP [per capita],ANNUAL,3802.18139,4336.635546,5224.403081,6384.143025,7857.093503,9629.450617,11741.05886,14276.68893,17281.96184,20745.09701,24705.87057,29154.03869,34138.6601,39691.41271,45846.80544,52652.31526
OECD ENV-Growth 2025,SSP1,1,Cameroon,CMR,USD_2017/yr,GDP|PPP [per capita],ANNUAL,4000.081418,4562.353419,5496.328434,6716.43177,8266.04796,10130.65462,12352.17013,15019.77739,18181.47199,21824.86014,25991.78831,30671.47947,35915.54582,41757.31407,48233.0893,55392.81962
OECD ENV-Growth 2025,SSP1,1,Canada,CAN,USD_2010/yr,GDP|PPP [per capita],ANNUAL,45839.39052,49877.85368,54976.42637,61142.98042,67694.94363,73800.34571,79685.09723,85492.86163,91449.87572,97374.74139,103071.6251,108539.5792,113899.597,119317.7444,124789.2201,130189.8408
OECD ENV-Growth 2025,SSP1,1,Canada,CAN,USD_2015/yr,GDP|PPP [per capita],ANNUAL,48206.47111,52453.47473,57815.33043,64300.31651,71190.61373,77611.29005,83799.92172,89907.59077,96172.21655,102403.0338,108394.0964,114144.4079,119781.2093,125479.1422,131233.157,136912.658
OECD ENV-Growth 2025,SSP1,1,Canada,CAN,USD_2017/yr,GDP|PPP [per capita],ANNUAL,51284.35283,55802.51869,61506.7176,68405.75639,75735.98458,82566.60757,89150.37035,95648.00121,102312.6102,108941.252,115314.8313,121432.2881,127428.9874,133490.7213,139612.1179,145654.2431
OECD ENV-Growth 2025,SSP1,1,Central African Republic,CAF,USD_2010/yr,GDP|PPP [per capita],ANNUAL,645.3767826,704.5341324,875.0887427,1126.525474,1483.806338,1962.399051,2587.945141,3399.77424,4426.226083,5683.441284,7211.111085,9044.319425,11217.59493,13794.15233,16832.32563,20375.1319
OECD ENV-Growth 2025,SSP1,1,Central African Republic,CAF,USD_2015/yr,GDP|PPP [per capita],ANNUAL,746.1250195,814.5172827,1011.696768,1302.38469,1715.439821,2268.744506,2991.943111,3930.504923,5117.193726,6570.669806,8336.820511,10456.20665,12968.74704,15947.52469,19459.98001,23555.84536
OECD ENV-Growth 2025,SSP1,1,Central African Republic,CAF,USD_2017/yr,GDP|PPP [per capita],ANNUAL,808.4500508,882.5552305,1096.205438,1411.174992,1858.733288,2458.256409,3241.864965,4258.826365,5544.641205,7119.528496,9033.208631,11329.63053,14052.04749,17279.64725,21085.50366,25523.50327
OECD ENV-Growth 2025,SSP1,1,Chad,TCD,USD_2010/yr,GDP|PPP [per capita],ANNUAL,1538.998271,1646.378056,2056.236846,2612.2824,3332.819487,4227.408547,5326.910193,6685.296552,8341.25476,10334.00559,12681.64162,15402.70271,18511.80066,22094.80737,26229.83668,30997.84156
OECD ENV-Growth 2025,SSP1,1,Chad,TCD,USD_2015/yr,GDP|PPP [per capita],ANNUAL,1448.932543,1550.028215,1935.901124,2459.40561,3137.775205,3980.01085,5015.167125,6294.057581,7853.105297,9729.235748,11939.48271,14501.30103,17428.4474,20801.76829,24694.80615,29183.77639
OECD ENV-Growth 2025,SSP1,1,Chad,TCD,USD_2017/yr,GDP|PPP [per capita],ANNUAL,1470.316831,1572.904539,1964.47241,2495.703116,3184.08453,4038.750437,5089.18422,6386.949372,7969.006527,9872.826131,12115.69336,14715.32066,17685.66775,21108.77431,25059.26815,29614.48953
OECD ENV-Growth 2025,SSP1,1,Chile,CHL,USD_2010/yr,GDP|PPP [per capita],ANNUAL,22985.14184,24361.2513,26890.05634,30335.23286,34632.28976,39304.43519,44098.29527,49000.97799,54190.80909,59588.66155,64942.5559,70078.53627,74933.46647,79483.14608,83677.49563,87413.46227
OECD ENV-Growth 2025,SSP1,1,Chile,CHL,USD_2015/yr,GDP|PPP [per capita],ANNUAL,25006.85463,26504.00307,29255.23517,33003.44038,37678.45513,42761.55023,47977.06567,53310.9755,58957.29053,64829.92393,70654.7328,76242.46053,81524.41765,86474.27515,91037.54869,95102.12116
OECD ENV-Growth 2025,SSP1,1,Chile,CHL,USD_2017/yr,GDP|PPP [per capita],ANNUAL,26950.06189,28563.54922,31528.57127,35568.03821,40606.33426,46084.42134,51705.21876,57453.61064,63538.68379,69867.66182,76145.09902,82167.03222,87859.4343,93193.9303,98111.80206,102492.2202
OECD ENV-Growth 2025,SSP1,1,China,CHN,USD_2010/yr,GDP|PPP [per capita],ANNUAL,21528.70175,26091.35527,30932.21641,35649.81575,40824.04277,46156.39489,51486.78229,57248.31695,63399.16962,69367.86488,74957.05104,80317.5514,85571.72759,90734.86943,95676.21734,100278.1475
OECD ENV-Growth 2025,SSP1,1,China,CHN,USD_2015/yr,GDP|PPP [per capita],ANNUAL,21134.83804,25614.01864,30366.31709,34997.6088,40077.17428,45311.97198,50544.8409,56200.96932,62239.29325,68098.79231,73585.72532,78848.15629,84006.20828,89074.89137,93925.83821,98443.57692
OECD ENV-Growth 2025,SSP1,1,China,CHN,USD_2017/yr,GDP|PPP [per capita],ANNUAL,20667.66612,25047.83732,29695.0893,34224.0093,39191.29426,44310.38015,49427.57988,54958.68325,60863.53393,66593.51255,71959.16046,77105.2688,82149.30538,87105.94851,91849.66831,96267.54532
OECD ENV-Growth 2025,SSP1,1,Colombia,COL,USD_2010/yr,GDP|PPP [per capita],ANNUAL,14728.5385,16558.73485,19536.93278,23728.1962,28886.96681,34540.87168,40531.73624,46849.76865,53503.39729,60386.38442,67384.37562,74327.61879,81167.42699,87903.66787,94500.52993,100879.9547
OECD ENV-Growth 2025,SSP1,1,Colombia,COL,USD_2015/yr,GDP|PPP [per capita],ANNUAL,15218.01222,17109.03151,20186.20393,24516.75567,29846.96777,35688.76894,41878.72799,48406.72765,55281.47643,62393.20596,69623.76149,76797.74956,83864.8652,90824.97166,97641.06734,104232.4996
OECD ENV-Growth 2025,SSP1,1,Colombia,COL,USD_2017/yr,GDP|PPP [per capita],ANNUAL,16332.6678,18362.19632,21664.75872,26312.50521,32033.133,38302.8216,44946.1692,51952.31746,59330.61276,66963.24666,74723.41006,82422.86267,90007.61489,97477.51997,104792.8661,111867.0931
OECD ENV-Growth 2025,SSP1,1,Comoros,COM,USD_2010/yr,GDP|PPP [per capita],ANNUAL,2681.551147,3079.564072,3781.39524,5159.928237,7201.768622,9700.069351,12539.52529,15717.68934,19214.46483,22979.08089,26984.74255,31214.29058,35655.45809,40347.45949,45321.90783,50637.78555
OECD ENV-Growth 2025,SSP1,1,Comoros,COM,USD_2015/yr,GDP|PPP [per capita],ANNUAL,3137.077884,3602.702994,4423.757269,6036.467652,8425.16433,11347.86225,14669.6689,18387.72148,22478.50941,26882.63715,31568.75795,36516.79766,41712.40558,47201.45764,53020.93712,59239.84606
OECD ENV-Growth 2025,SSP1,1,Comoros,COM,USD_2017/yr,GDP|PPP [per capita],ANNUAL,3426.455781,3935.032203,4831.824145,6593.298045,9202.338637,12394.6391,16022.86384,20083.88598,24552.02623,29362.41013,34480.79938,39885.26809,45560.1418,51555.52822,57911.82214,64704.39067
OECD ENV-Growth 2025,SSP1,1,Congo,COG,USD_2010/yr,GDP|PPP [per capita],ANNUAL,3965.811923,4354.749681,4918.873316,5679.103249,6666.215081,7868.06751,9332.028708,11117.82833,13253.66668,15720.48396,18554.60464,21768.43862,25368.66546,29373.01018,33805.53032,38717.75605
OECD ENV-Growth 2025,SSP1,1,Congo,COG,USD_2015/yr,GDP|PPP [per capita],ANNUAL,3402.758552,3736.476164,4220.507318,4872.802222,5719.767054,6750.984296,8007.096936,9539.354403,11371.95321,13488.53962,15920.28085,18677.8249,21766.90298,25202.72356,29005.92858,33220.73212
OECD ENV-Growth 2025,SSP1,1,Congo,COG,USD_2017/yr,GDP|PPP [per capita],ANNUAL,3887.121044,4268.341378,4821.271495,5566.416709,6533.94196,7711.946858,9146.859681,10897.22491,12990.68328,15408.55321,18186.43838,21336.50246,24865.29248,28790.18174,33134.75043,37949.50625
OECD ENV-Growth 2025,SSP1,1,Costa Rica,CRI,USD_2010/yr,GDP|PPP [per capita],ANNUAL,19268.52937,21603.76564,25159.71506,29357.2691,33993.59796,38734.3027,43567.84534,48590.96575,53793.1453,58919.83539,63892.70711,68600.50268,73096.43682,77392.49812,81464.94761,85247.71147
OECD ENV-Growth 2025,SSP1,1,Costa Rica,CRI,USD_2015/yr,GDP|PPP [per capita],ANNUAL,22506.44497,25234.09821,29387.59525,34290.51323,39705.93847,45243.27909,50889.05825,56756.27213,62832.63455,68820.82213,74629.34346,80128.2448,85379.68315,90397.66171,95154.45236,99572.87812
OECD ENV-Growth 2025,SSP1,1,Costa Rica,CRI,USD_2017/yr,GDP|PPP [per capita],ANNUAL,24501.26441,27470.67844,31992.31344,37329.79299,43225.20498,49253.33812,55399.52106,61786.76519,68401.69539,74920.63551,81243.98499,87230.27184,92947.16226,98409.90059,103588.3011,108398.3463
OECD ENV-Growth 2025,SSP1,1,Croatia,HRV,USD_2010/yr,GDP|PPP [per capita],ANNUAL,29903.78989,35083.83395,39705.53768,43746.44367,47154.49747,49898.68706,52272.0337,54588.25222,57007.08713,59513.31098,62091.96829,64708.0754,67407.38476,70247.05957,73286.8136,76560.15824
OECD ENV-Growth 2025,SSP1,1,Croatia,HRV,USD_2015/yr,GDP|PPP [per capita],ANNUAL,33403.90139,39190.24759,44352.9021,48866.77896,52673.73096,55739.11629,58390.25306,60977.57511,63679.52437,66479.09107,69359.56926,72281.88058,75297.13264,78469.17931,81864.72363,85521.19935
OECD ENV-Growth 2025,SSP1,1,Croatia,HRV,USD_2017/yr,GDP|PPP [per capita],ANNUAL,35606.78645,41774.72447,47277.84024,52089.39346,56147.4023,59414.94041,62240.91154,64998.85956,67878.9941,70863.18365,73933.62056,77048.64937,80262.74807,83643.98151,87263.45159,91161.06069
OECD ENV-Growth 2025,SSP1,1,Cuba,CUB,USD_2017/yr,GDP|PPP [per capita],ANNUAL,7382.929747,9291.612267,11915.92061,15720.01192,20609.37222,26468.91791,33170.71549,40695.34143,49069.7557,58093.86673,67638.47475,77579.69581,87893.38734,98621.23023,109747.7599,121141.8906
OECD ENV-Growth 2025,SSP1,1,Curaçao,CUW,USD_2010/yr,GDP|PPP [per capita],ANNUAL,17265.45044,19391.87353,22347.72164,26249.13344,30990.47922,36225.14229,42002.12537,48487.22556,55817.6779,63870.22277,72610.25294,82006.28165,92073.03346,102871.7112,114454.9301,126789.1199
OECD ENV-Growth 2025,SSP1,1,Curaçao,CUW,USD_2015/yr,GDP|PPP [per capita],ANNUAL,17323.06219,19456.58078,22422.29203,26336.72215,31093.88896,36346.01917,42142.27903,48649.01885,56003.93161,64083.34639,72852.5405,82279.92209,92380.26486,103214.9759,114836.8459,127212.1927
OECD ENV-Growth 2025,SSP1,1,Curaçao,CUW,USD_2017/yr,GDP|PPP [per capita],ANNUAL,18312.69874,20568.10155,23703.23875,27841.29349,32870.22901,38422.40432,44549.79447,51428.25307,59203.33926,67744.31703,77014.48001,86980.43159,97657.78946,109111.4687,121397.2761,134479.6051
OECD ENV-Growth 2025,SSP1,1,Cyprus,CYP,USD_2010/yr,GDP|PPP [per capita],ANNUAL,29062.94966,32719.41881,36766.2388,41013.57793,45272.56427,49281.12193,53347.80832,57747.4045,62572.47805,67603.10462,72729.78902,77958.83059,83399.17315,89144.02449,95182.86225,101423.1949
OECD ENV-Growth 2025,SSP1,1,Cyprus,CYP,USD_2015/yr,GDP|PPP [per capita],ANNUAL,30841.27718,34721.48135,39015.92146,43523.15025,48042.73893,52296.57549,56612.09762,61280.89988,66401.21397,71739.65863,77180.03878,82729.03922,88502.26992,94598.64191,101006.989,107629.1602
OECD ENV-Growth 2025,SSP1,1,Cyprus,CYP,USD_2017/yr,GDP|PPP [per capita],ANNUAL,33399.58521,37601.65534,42252.32262,47133.42956,52027.92164,56634.61727,61308.11533,66364.19838,71909.24653,77690.51934,83582.18328,89591.47764,95843.60232,102445.6731,109385.5976,116557.0831
OECD ENV-Growth 2025,SSP1,1,Czechia,CZE,USD_2010/yr,GDP|PPP [per capita],ANNUAL,34758.39857,38164.66875,41995.05379,46205.32311,50328.98632,53962.56739,57502.21518,61089.88428,64963.48554,68940.08263,72784.99724,76338.34812,79569.12676,82538.50536,85317.44275,87907.01926
OECD ENV-Growth 2025,SSP1,1,Czechia,CZE,USD_2015/yr,GDP|PPP [per capita],ANNUAL,39124.67392,42958.83246,47270.38223,52009.53654,56651.20547,60741.22918,64725.51993,68763.86431,73124.05904,77600.18771,81928.09224,85927.80742,89564.42953,92906.81509,96034.83663,98949.71017
OECD ENV-Growth 2025,SSP1,1,Czechia,CZE,USD_2017/yr,GDP|PPP [per capita],ANNUAL,41740.599,45831.11421,50430.93965,55486.9598,60438.97657,64802.46443,69053.14988,73361.50307,78013.22592,82788.63421,87405.90789,91673.04908,95552.82033,99118.68201,102455.847,105565.6127
OECD ENV-Growth 2025,SSP1,1,Côte d'Ivoire,CIV,USD_2010/yr,GDP|PPP [per capita],ANNUAL,6002.100471,7430.103519,9355.465101,11474.29941,13852.51767,16487.83188,19448.92272,22836.43095,26664.55783,30922.9207,35616.71291,40655.35659,45984.43323,51643.02359,57666.50928,64126.96732
OECD ENV-Growth 2025,SSP1,1,Côte d'Ivoire,CIV,USD_2015/yr,GDP|PPP [per capita],ANNUAL,6530.998626,8084.835653,10179.85787,12485.40141,15073.18551,17940.72057,21162.73931,24848.75085,29014.20784,33647.81273,38755.21648,44237.85962,50036.52833,56193.74714,62748.01542,69777.76155
OECD ENV-Growth 2025,SSP1,1,Côte d'Ivoire,CIV,USD_2017/yr,GDP|PPP [per capita],ANNUAL,6308.497905,7809.398179,9833.046329,12060.04367,14559.66609,17329.5088,20441.75849,24002.19348,28025.73999,32501.48534,37434.88798,42730.7462,48331.86351,54279.31568,60610.29048,67400.54435
OECD ENV-Growth 2025,SSP1,1,Democratic Republic of the Congo,COD,USD_2010/yr,GDP|PPP [per capita],ANNUAL,891.3565168,1015.910808,1223.576914,1557.160901,2028.352841,2639.285841,3407.2464,4367.216598,5543.410582,6953.195079,8615.252596,10554.586,12807.92771,15433.61536,18478.93623,21996.7925
OECD ENV-Growth 2025,SSP1,1,Democratic Republic of the Congo,COD,USD_2015/yr,GDP|PPP [per capita],ANNUAL,1072.795769,1222.703594,1472.640982,1874.127349,2441.23233,3176.523232,4100.805293,5256.181337,6671.794401,8368.546279,10368.92238,12703.015,15415.0336,18575.19067,22240.39902,26474.32927
OECD ENV-Growth 2025,SSP1,1,Democratic Republic of the Congo,COD,USD_2017/yr,GDP|PPP [per capita],ANNUAL,1263.742153,1440.331997,1734.755616,2207.702342,2875.746056,3741.91102,4830.705584,6191.726434,7859.303762,9858.059662,12214.48171,14964.01831,18158.74774,21881.3796,26198.95656,31186.48195
OECD ENV-Growth 2025,SSP1,1,Denmark,DNK,USD_2010/yr,GDP|PPP [per capita],ANNUAL,52731.82447,55773.73273,59282.08693,63374.2919,67865.12897,72136.83534,76207.08583,80264.35004,84439.41858,88347.76389,91851.40757,95023.14851,97899.63929,100547.6407,103030.0805,105277.2559
OECD ENV-Growth 2025,SSP1,1,Denmark,DNK,USD_2015/yr,GDP|PPP [per capita],ANNUAL,57793.66178,61127.56913,64972.69753,69457.72175,74379.64359,79061.39993,83522.36221,87969.09164,92544.93367,96828.44916,100668.4149,104144.6178,107297.2289,110199.4175,112920.1519,115383.0383
OECD ENV-Growth 2025,SSP1,1,Denmark,DNK,USD_2017/yr,GDP|PPP [per capita],ANNUAL,62327.15182,65922.57981,70069.33042,74906.17198,80214.18259,85263.18847,90074.08062,94869.62344,99804.40681,104423.9328,108565.1157,112314.0013,115713.9117,118843.7558,121777.9118,124433.9936
OECD ENV-Growth 2025,SSP1,1,Djibouti,DJI,USD_2010/yr,GDP|PPP [per capita],ANNUAL,5694.341379,7141.531493,9415.641541,11715.52811,14082.40502,16560.05296,19216.84602,22169.09565,25462.74982,29004.66688,32776.06511,36735.54682,40842.19558,45213.95699,49931.5839,55011.15247
OECD ENV-Growth 2025,SSP1,1,Djibouti,DJI,USD_2015/yr,GDP|PPP [per capita],ANNUAL,5792.490233,7264.624418,9577.9315,11917.4594,14325.13228,16845.48548,19548.07158,22551.2068,25901.63108,29504.59736,33341.0002,37368.72836,41546.16017,45993.27417,50792.21508,55959.33615
OECD ENV-Growth 2025,SSP1,1,Djibouti,DJI,USD_2017/yr,GDP|PPP [per capita],ANNUAL,5692.758792,7139.546699,9413.02472,11712.2721,14078.4912,16555.45055,19211.50522,22162.93435,25455.67314,28996.60582,32766.9559,36725.33717,40830.8446,45201.391,49917.70677,54995.86362
OECD ENV-Growth 2025,SSP1,1,Dominican Republic,DOM,USD_2010/yr,GDP|PPP [per capita],ANNUAL,19130.08116,23535.65737,28772.50165,34529.42605,40652.79509,46794.50493,52967.73418,59324.43104,65998.94494,72851.90385,79823.69746,86850.38791,93937.07277,101191.2204,108625.6042,116274.5699
OECD ENV-Growth 2025,SSP1,1,Dominican Republic,DOM,USD_2015/yr,GDP|PPP [per capita],ANNUAL,20606.40761,25351.97551,30992.96296,37194.1667,43790.09473,50405.77896,57055.41505,63902.67752,71092.28392,78474.10647,85983.93457,93552.89606,101186.4819,109000.4541,117008.5719,125247.8315
OECD ENV-Growth 2025,SSP1,1,Dominican Republic,DOM,USD_2017/yr,GDP|PPP [per capita],ANNUAL,21428.02227,26362.80453,32228.70833,38677.16525,45536.08483,52415.54833,59330.31742,66450.59259,73926.86158,81603.01071,89412.26921,97283.01886,105220.9695,113346.499,121673.9148,130241.6885
OECD ENV-Growth 2025,SSP1,1,Ecuador,ECU,USD_2010/yr,GDP|PPP [per capita],ANNUAL,9821.503514,10775.44834,12189.66461,14145.55387,16606.51946,19414.99912,22553.05369,26087.13491,30029.66419,34264.4962,38732.25957,43349.22735,48104.32327,52979.30915,57954.46003,63039.07244
OECD ENV-Growth 2025,SSP1,1,Ecuador,ECU,USD_2015/yr,GDP|PPP [per capita],ANNUAL,10388.08638,11397.06237,12892.86195,14961.58255,17564.51631,20535.01153,23854.09419,27592.04948,31762.01538,36241.14636,40966.64605,45849.95746,50879.36534,56035.57939,61297.73675,66675.67027
OECD ENV-Growth 2025,SSP1,1,Ecuador,ECU,USD_2017/yr,GDP|PPP [per capita],ANNUAL,11174.98406,12260.39,13869.49641,16094.92262,18895.02864,22090.53892,25661.04213,29682.14758,34167.98845,38986.41367,44069.87001,49323.09233,54733.47792,60280.27525,65941.0411,71726.35316
OECD ENV-Growth 2025,SSP1,1,Egypt,EGY,USD_2010/yr,GDP|PPP [per capita],ANNUAL,12886.24717,16003.75947,20434.61575,26212.66628,33137.27727,40792.52885,49154.5553,58297.87908,68136.21524,78221.78855,88608.40855,99306.35456,110393.7357,121915.8777,133992.9899,146619.6496
OECD ENV-Growth 2025,SSP1,1,Egypt,EGY,USD_2015/yr,GDP|PPP [per capita],ANNUAL,15117.72554,18775.08945,23973.22575,30751.84648,38875.57459,47856.46645,57666.52357,68393.17328,79935.18889,91767.25506,103952.4994,116502.9813,129510.3357,143027.7376,157196.2123,172009.3982
OECD ENV-Growth 2025,SSP1,1,Egypt,EGY,USD_2017/yr,GDP|PPP [per capita],ANNUAL,13866.22904,17220.82398,21988.64096,28206.10451,35657.32291,43894.74614,52892.69352,62731.35485,73317.88333,84170.451,95346.95958,106858.4701,118789.0317,131187.4173,144182.9776,157769.8779
OECD ENV-Growth 2025,SSP1,1,El Salvador,SLV,USD_2010/yr,GDP|PPP [per capita],ANNUAL,8310.460349,9170.970742,10534.64052,12563.14552,15309.39997,18663.67735,22628.66238,27247.45918,32575.63543,38548.71607,45123.83526,52034.21141,59227.55131,66752.0104,74579.41295,82641.17267
OECD ENV-Growth 2025,SSP1,1,El Salvador,SLV,USD_2015/yr,GDP|PPP [per capita],ANNUAL,9271.100002,10231.08026,11752.38214,14015.37022,17079.07531,20821.08714,25244.40079,30397.10296,36341.1846,43004.71774,50339.8815,58049.05592,66073.90301,74468.14469,83200.3483,92193.99937
OECD ENV-Growth 2025,SSP1,1,El Salvador,SLV,USD_2017/yr,GDP|PPP [per capita],ANNUAL,9934.123256,10962.75656,12592.85443,15017.68023,18300.48637,22310.10839,27049.75558,32570.95354,38940.12653,46080.20262,53939.94105,62200.43752,70799.18202,79793.73838,89150.42603,98787.25858
OECD ENV-Growth 2025,SSP1,1,Equatorial Guinea,GNQ,USD_2010/yr,GDP|PPP [per capita],ANNUAL,11139.07228,9759.870608,10661.21397,12065.59229,13914.57031,16145.59354,18806.74771,21999.43674,25733.83836,29833.43347,34333.81906,39260.01195,44608.55118,50390.61607,56637.45948,63435.36934
OECD ENV-Growth 2025,SSP1,1,Equatorial Guinea,GNQ,USD_2015/yr,GDP|PPP [per capita],ANNUAL,9964.456999,8730.692157,9536.988851,10793.27546,12447.27873,14443.04055,16823.57598,19679.59592,23020.20486,26687.49762,30713.3175,35120.04331,39904.57902,45076.92511,50665.03883,56746.10902
OECD ENV-Growth 2025,SSP1,1,Equatorial Guinea,GNQ,USD_2017/yr,GDP|PPP [per capita],ANNUAL,11734.65285,10281.70844,11231.24455,12710.71175,14658.55037,17008.86129,19812.30125,23175.69602,27109.7675,31428.55853,36169.56938,41359.15448,46993.66779,53084.8864,59665.73416,66827.11261
OECD ENV-Growth 2025,SSP1,1,Eritrea,ERI,USD_2010/yr,GDP|PPP [per capita],ANNUAL,1631.713576,1812.518338,2201.958315,2842.657105,3780.620187,5013.858524,6561.08482,8468.590285,10774.01147,13496.43359,16692.72632,20336.01613,24415.80224,28964.30936,34052.12092,39739.4257
OECD ENV-Growth 2025,SSP1,1,Eritrea,ERI,USD_2015/yr,GDP|PPP [per capita],ANNUAL,1786.12047,1984.034547,2410.326713,3111.653981,4138.375267,5488.313314,7181.951584,9269.961765,11793.5419,14773.58322,18272.3369,22260.38639,26726.23726,31705.16358,37274.42802,43499.91491
OECD ENV-Growth 2025,SSP1,1,Eritrea,ERI,USD_2017/yr,GDP|PPP [per capita],ANNUAL,1825.701682,2028.001622,2463.740609,3180.609597,4230.083477,5609.936742,7341.106779,9475.38818,12054.89196,15100.9723,18677.25989,22753.68631,27318.5024,32407.7639,38100.44568,44463.89209
OECD ENV-Growth 2025,SSP1,1,Estonia,EST,USD_2010/yr,GDP|PPP [per capita],ANNUAL,31470.41259,38284.94087,43839.00995,48550.50174,51932.25818,54306.12945,56413.89457,58798.17692,61348.6627,63745.11448,65847.72385,67607.36712,69059.99965,70276.94833,71284.06799,72084.36521
OECD ENV-Growth 2025,SSP1,1,Estonia,EST,USD_2015/yr,GDP|PPP [per capita],ANNUAL,35591.0045,43297.79595,49579.08945,54907.48242,58732.03059,61416.72571,63800.47196,66496.94134,69381.37606,72091.60827,74469.5237,76459.56662,78102.40021,79478.69058,80617.67788,81522.76236
OECD ENV-Growth 2025,SSP1,1,Estonia,EST,USD_2017/yr,GDP|PPP [per capita],ANNUAL,37980.95617,46205.26207,52908.34719,58594.54411,62675.91238,65540.88595,68084.70182,70962.24031,74040.3661,76932.5916,79470.1851,81593.86028,83347.01087,84815.71975,86031.19055,86997.05185
OECD ENV-Growth 2025,SSP1,1,Eswatini,SWZ,USD_2010/yr,GDP|PPP [per capita],ANNUAL,10157.01755,11301.9713,13077.0753,15348.61199,18111.32134,21306.51386,24983.4966,29258.22502,34106.48258,39252.09388,44699.13656,50522.88249,56776.79882,63491.59624,70685.65619,78345.47276
OECD ENV-Growth 2025,SSP1,1,Eswatini,SWZ,USD_2015/yr,GDP|PPP [per capita],ANNUAL,10341.62555,11507.3893,13314.75656,15627.57937,18440.5021,21693.76857,25437.58199,29790.00537,34726.38201,39965.51693,45511.56187,51441.15679,57808.74063,64645.58228,71970.39724,79769.43414
OECD ENV-Growth 2025,SSP1,1,Eswatini,SWZ,USD_2017/yr,GDP|PPP [per capita],ANNUAL,9748.534458,10847.44179,12551.15673,14731.33941,17382.94133,20449.63332,23978.73946,28081.55184,32734.82782,37673.49893,42901.4788,48491.0121,54493.41571,60938.16524,67842.90287,75194.66587
